income,txn_count,bill_payment_ratio,ecommerce_spend,location_stability,mobile_usage_hours,social_trust_score,age,default
93559,56,0.8002342139331626,7623,0.3182230752539196,5.423587025201934,0.8937621774079746,36,0
65337,31,0.5232315278655318,35801,0.9779383125459582,8.527443647569445,0.15308981285480427,58,0
120616,101,0.1881483485465556,5659,0.9780289729531695,0.8136281966241499,0.04303515692194859,49,0
23350,59,0.10284897206180477,29653,0.31953447433303495,4.472128330736531,0.5331332499036143,20,1
34354,124,0.4307744122374848,12080,0.3521131161454547,6.859977626186162,0.9743697761388606,56,0
55186,130,0.3374147086864342,11976,0.5994142071365456,4.401642464844284,0.7097364474419073,52,0
38145,97,0.6559173524819735,15718,0.4793070143275001,5.76238787127301,0.3051424035836312,44,0
175092,167,0.9252469869511654,9341,0.21310087215844142,7.297420192404861,0.66877135280711,55,0
96123,189,0.2477302857741588,16296,0.6604121669886114,4.42068737015502,0.03990771310470165,25,0
30581,107,0.8552339332828451,26285,0.33412864387523844,1.2721722710696186,0.4706196206604849,36,0
98929,191,0.9204619784452005,14134,0.6537164983321676,1.6733339681055885,0.23725568341332903,47,0
33051,18,0.9020025994699015,29337,0.38368152232779973,6.3240476346503645,0.049198151562231174,57,0
61474,145,0.9520773299454354,455,0.7002098938562716,2.0968803075827673,0.24991038070618543,27,0
101748,167,0.8421086221292753,7643,0.6677994708896505,10.67800406572676,0.7224604313277683,47,0
135995,71,0.5934860053966702,4620,0.5088127559210007,10.010228221485914,0.5511887822667607,26,0
79626,106,0.4098460987102419,8867,0.7047399907108308,4.188384828072184,0.02343489828745504,39,0
16960,54,0.4916877860337713,25577,0.46096567623201523,9.971846063939159,0.4097377531539961,48,0
176844,94,0.8726121748775852,28647,0.1161382996501229,6.39825396409314,0.7521711045335918,27,0
162592,76,0.30139837741718245,25471,0.18210625333735464,1.9086111432352935,0.9546046935633513,53,0
190553,35,0.15926169434109438,5099,0.24599313416561286,7.370542254495884,0.8743575708590344,27,0
46408,11,0.14081921813379517,13887,0.06322892822569659,8.153413406596878,0.0015197512299724991,44,1
104006,61,0.8269946099050004,27669,0.7113812206306701,1.0066989416419032,0.21870199702682036,32,0
67134,44,0.7614856863300977,59,0.36739022683161837,3.773437085064458,0.20773688424188563,36,0
161563,121,0.4976453410463415,12673,0.0935232963269973,0.06460785134302727,0.4130946300277425,28,0
142413,68,0.27487142809215315,22695,0.8199581207255803,3.797145640273516,0.6457545645423408,49,0
185695,25,0.6776131755426114,5531,0.6836542844635749,4.025343995030985,0.1530690608812627,37,0
100327,176,0.03843309743246981,2764,0.4522242371277009,7.562503521349019,0.9156786940054562,32,0
141410,160,0.5682278156666614,1794,0.24742533509273423,2.38851935578998,0.7771169148214385,21,0
153326,84,0.39842516873946365,10721,0.15174589379284675,0.36109184073351175,0.4193319373276432,34,0
192932,114,0.9778596338119685,5686,0.458374191755062,3.787614401919377,0.583993476274192,18,0
21344,132,0.507560249110526,29467,0.8852457430105624,9.907434555107086,0.5418020052824397,36,0
142822,166,0.5522677524502678,37755,0.18839532327196995,4.789742466693912,0.582230055677077,22,0
195828,191,0.7123626634428192,12888,0.5686592289914879,4.981125238008238,0.8601152537495684,35,0
77957,175,0.4845384811256467,39348,0.961685995222256,5.628330754159228,0.20011963945067335,34,0
115423,1,0.22456861927675142,13533,0.6371165747646129,9.021465969719838,0.6837139686758529,59,0
68053,131,0.537277846548448,21916,0.43996473015586834,5.760298708542862,0.10703280013748617,58,0
156968,86,0.9442688708907204,3553,0.7163729729389084,1.095393030441389,0.4591639747890438,21,0
196833,62,0.4099109881684718,8144,0.8245779190187065,2.4767975951957952,0.6358388689485049,36,0
87454,64,0.679640954999673,25509,0.5905162978868421,2.254768403910901,0.012501661146784304,48,0
100600,145,0.9780341888856849,5437,0.8718323589929926,6.094359820852029,0.1080662640073431,20,0
132732,126,0.8299223129834905,24547,0.5145917593757376,0.35915358078270243,0.0912667694247723,20,0
169007,105,0.6590341330833237,32518,0.8300290022062566,3.403399302153163,0.37469260760114476,46,0
47641,62,0.7359964883305143,23830,0.9520192404056952,7.286339292518024,0.6220089568784477,25,0
39711,35,0.936483248017075,8749,0.5012434670235171,4.25580810637922,0.995965030465636,22,0
80342,13,0.9597521044003566,22349,0.6050017155853252,8.49254590102586,0.25407888534171674,48,0
116896,163,0.9689681303219958,29289,0.609467542949835,4.694656042281485,0.13595953149158946,44,0
153254,43,0.625641628202522,5915,0.7814348635982906,11.751090340533342,0.4147626483876188,50,0
97833,130,0.38471164986523654,28695,0.8229658401774228,11.584275444699772,0.14597543266845636,35,0
66276,184,0.13315312895629994,9734,0.027229316206060727,9.598088573575096,0.024544542598428754,41,1
29541,111,0.3855480013404029,14703,0.7333595640903878,11.452686336618134,0.563959058988316,43,0
104457,128,0.942955454735619,22499,0.7838152446302377,2.457338899411956,0.8795725132259077,48,0
54813,51,0.8897970805923896,21478,0.7004294394582369,9.011077989556082,0.8608501051206907,31,0
178270,182,0.5236596620628786,2382,0.7136956593230961,3.859903599833484,0.1007885728185749,42,0
149892,144,0.537007286593924,30128,0.04140285918426945,8.703531827315086,0.14747691529788698,49,1
34070,146,0.3089203495949695,25583,0.44203866194890606,4.486721539598391,0.49112099315837365,56,0
152194,135,0.4545078900704814,37126,0.8181796497217406,3.473047916930226,0.36771652013844114,58,0
90559,45,0.7144484939393951,28692,0.9340071412951036,11.505541142659919,0.7030745427681897,31,0
51786,164,0.4024307256477919,32907,0.22946792057193477,2.5186253010700574,0.4949410002119181,44,0
147809,169,0.18798387207603384,7644,0.5791949403527951,9.102823135278753,0.020118178687317134,39,0
46062,42,0.5408595788250777,34583,0.8043302395505837,8.096065958454663,0.2845641782794327,55,0
195309,135,0.225336911454328,37069,0.7524076428591857,3.641731701696771,0.9014918706917953,24,0
61571,15,0.9742875560126001,15185,0.6188901169800791,5.500116209907355,0.5115088268743205,50,0
35510,60,0.3903399140119541,10446,0.018691188262000225,1.7153171510919503,0.7979487517031589,58,0
29426,40,0.9096649716091162,23162,0.7238858401115659,11.054503252448672,0.4022960992769272,50,0
47265,165,0.2255539966036243,14150,0.7732425032788149,11.617437618329166,0.676963647846239,41,0
158922,194,0.18920900530577645,29837,0.722849506625635,8.789556381016315,0.16900321723695932,43,0
76150,112,0.6169011290397374,36003,0.7658091614899567,10.193044125991557,0.7365332672216834,59,0
97312,183,0.7793790783033206,1387,0.4309148926788603,0.991409169615824,0.7865810464168156,48,0
99613,77,0.5667645638523757,12209,0.993752145925391,4.607623415476698,0.09014025911594548,44,0
84910,105,0.22979568360525937,983,0.7707869158726589,3.969733378586578,0.18331074305329353,30,0
62375,107,0.03789436288399606,32151,0.5786800052799855,6.779418787428828,0.4628892735895028,48,0
131826,122,0.6182888211910051,21803,0.9341912697466239,2.2002635360902145,0.6374367364076315,49,0
45435,80,0.1310372253655483,19378,0.9081983394580183,6.760575847523972,0.6374913345748431,40,0
106443,125,0.3431763870323312,7548,0.8145670653342649,7.852384386919059,0.6682029805757095,54,0
198204,184,0.6757847536712315,39621,0.5636949189837663,1.5882371022871529,0.7144152469996997,57,0
144055,172,0.09802344058293189,775,0.5271010191467135,1.5806485063853275,0.5057666377208738,33,0
161734,185,0.1272514797839558,21365,0.32870793197452075,0.4250806781178129,0.5748554892513662,56,0
33510,134,0.06166620730740413,30707,0.2508779791039484,9.130709395489731,0.008406133808297467,25,1
182070,32,0.9960791289068266,24137,0.5123595169750865,3.9721024420656565,0.16660070534223625,35,0
197918,108,0.38707676860158124,21531,0.5777817617119738,2.705045468937626,0.49856404209491756,44,0
104071,114,0.9057951677346345,17870,0.24452643145884556,9.337132740542748,0.745593058070356,26,0
16640,146,0.2935856384242821,2001,0.9226012436534787,1.7190682810744744,0.8089249000233989,45,0
54547,68,0.7532025651404958,14756,0.5572739967343185,5.126201125167659,0.7289436920805519,39,0
64620,127,0.2190666163123789,27863,0.5265053253821466,8.937440106222327,0.4864027232852096,28,0
156389,135,0.49832470964825026,10046,0.4356383883661402,6.885987811046119,0.2812775478468673,39,0
125608,114,0.8246157392957796,23652,0.05807129571686054,6.648001721909077,0.4447161602415107,31,0
17564,8,0.8163343988950826,36956,0.8824013344598493,1.8895609285923012,0.009294898090054682,40,0
168417,64,0.7942807173626745,13886,0.31699422644302977,2.171192734016892,0.5979594561118253,19,0
123824,135,0.8237344130385529,20745,0.6424603344682944,6.9907055269168925,0.07456690410996147,32,0
89273,41,0.21147228130587925,39117,0.6074335589700354,0.282802332967921,0.14539009487371213,22,0
84859,40,0.48221627256038646,31823,0.5844868253845268,10.429415867560925,0.6259766204522629,46,0
120017,3,0.4848714745971586,38948,0.5257122020115841,4.205649607691697,0.013348672345749324,50,0
133618,145,0.8905024873479125,13322,0.18143983343132808,4.999394604207925,0.5735553332944306,47,0
193465,194,0.2968918293994288,7794,0.28060574104796554,3.101188016791201,0.6383800873202798,34,0
135341,110,0.9314958933890483,6162,0.5241880712703001,10.520053191157238,0.7882750135168789,18,0
39430,114,0.45079573630609904,16757,0.789342451596926,7.710048873670861,0.06803052796352238,31,0
37788,112,0.6697870031774188,5905,0.43198897065041864,5.398901628420801,0.0029316633965185135,34,0
189615,180,0.26888311227933437,28765,0.20392255304613083,7.023705547916894,0.7668578939298571,26,0
154991,150,0.4102981068313073,38457,0.08794442480542597,4.564435151704691,0.2900538791991588,52,1
79346,4,0.7098009320691404,19404,0.6630110034940242,5.586989739412946,0.8872052215235805,48,0
106122,134,0.5127471418510093,15380,0.4233399706211646,4.2915863209714145,0.18496859412476419,29,0
49974,166,0.9307080116883338,15508,0.1253708926226419,4.928097530530024,0.585505755348744,19,0
117309,26,0.7371249658974774,19676,0.6744668799869837,3.779718528113164,0.109409664354148,32,0
26371,139,0.5644029255105999,23260,0.20757873085437317,0.9316929305522641,0.4026901484044082,51,0
55084,17,0.8866697566522082,6897,0.5090160483036771,0.44815533795802587,0.8820643949689303,54,0
170701,92,0.6655563887887443,1564,0.30618797507686046,2.089274451212863,0.6083475084104389,58,0
192256,31,0.6473204734204323,13870,0.9316900644340004,3.0196529259447646,0.6896170357664869,47,0
71916,163,0.24637133314762727,14219,0.2282880662711656,10.685662327076189,0.2259703304041497,31,1
83972,144,0.3948569655282109,16441,0.41991852154202847,7.334983854277256,0.922750920368031,21,0
22984,107,0.6833036526040215,19880,0.9594935968280058,11.499566035487891,0.6234824403478229,25,0
43039,146,0.8917917114831578,10379,0.3187251799383154,4.075762322347556,0.10588548421982313,40,0
95431,111,0.3155474736449152,2948,0.6445931630110001,4.820856045605244,0.015552247836587596,24,0
93691,101,0.2154856219429847,29593,0.3167270437063252,8.637038731078283,0.015922516513863116,34,1
68606,112,0.5936959788158558,35902,0.110674979117249,6.934824931608365,0.05121179221585359,39,1
151688,62,0.06719709810271313,17971,0.6275472326842928,6.334560964585181,0.911615862271614,55,0
112665,112,0.7145417014500052,8969,0.9160315352853404,6.906768498767104,0.3583787296697961,43,0
115373,155,0.7031385432874808,20646,0.45256466723409183,7.009623747317518,0.2982325275453267,25,0
191144,163,0.3549660309861551,3678,0.6261765426924671,9.188885090454377,0.4165457233451677,39,0
34574,116,0.8926776533449017,27519,0.6088984132566231,8.016984327780108,0.40957158019735407,57,0
144502,173,0.5021811415391275,3343,0.4150897026278759,11.487770984184818,0.2384932756895768,39,0
153748,35,0.6457649506929368,4014,0.6148966387647306,11.375556216677197,0.09182800958495085,57,0
151888,28,0.20957848193833784,5107,0.2593180844189722,5.063074196138755,0.10862659262540131,22,1
42733,103,0.41734033516,37096,0.3780379046030521,0.42867131414292503,0.5991886982271626,26,0
12050,125,0.8624175402697681,37423,0.4423188563623751,0.13289738662472717,0.3968350516397654,37,0
119996,102,0.2129395476323428,38626,0.8640086835624805,1.4783208586545333,0.9024553879162182,39,0
43933,137,0.3905743775924688,38388,0.3483328948332549,0.8987687867771466,0.4637367104876744,51,0
34951,143,0.31807654442812994,32332,0.6351370481158264,4.480392587650423,0.5034915757093484,52,0
42413,21,0.15111018486478012,39772,0.21340383741889868,0.6344951866080351,0.9282449812962554,53,0
175873,52,0.28971791812753556,34010,0.2525697290539267,7.498968433645416,0.5016407394901954,36,0
196691,163,0.23277228357521673,23399,0.6484288754599776,2.2820907119433267,0.5019819775543107,45,0
173985,97,0.9235936304613274,2661,0.7623099273666036,6.167583822835051,0.36316298029330096,24,0
122573,51,0.741078804542796,4798,0.4621171765262815,1.2369453916048219,0.7104118603834132,58,0
181672,83,0.3161015817828243,540,0.3350996967777665,9.932748789939504,0.3922276681516593,55,0
198847,55,0.7633390532427098,22329,0.9102715559322725,9.359505938319792,0.5883221703998907,20,0
176472,77,0.022139953033871396,25850,0.1358078150490427,4.637846652616744,0.44739534372807843,49,0
145566,127,0.5265247107711399,19169,0.7207142376493471,10.927119990307007,0.5287448609658861,48,0
132744,172,0.2503345637346731,3157,0.6901707497471029,2.228407754224526,0.8270272991617061,42,0
99431,193,0.11432207180851417,37485,0.6902451627277941,9.767240462556433,0.41373302134269896,50,0
53001,93,0.8837585283384886,5336,0.9354204444235243,6.550265212519656,0.23007780601965844,22,0
77364,88,0.1993405342625726,7165,0.7281903009807922,3.9549608195848864,0.5703204254480023,46,0
134988,80,0.8223910929462823,27618,0.3015651894095841,1.0123312190112932,0.9375088185416306,48,0
55028,153,0.4132226774917712,13754,0.35340922423230925,2.055733516893011,0.6932120208290181,43,0
178645,92,0.01429077004070034,5209,0.3911109731998943,10.354351264268251,0.30836324388344494,38,0
141878,47,0.7325328293010253,14490,0.03080867409810606,7.282632902300584,0.9629938318266964,51,0
134343,184,0.5963597582193679,27601,0.913510315408257,2.8451467007579945,0.34271690116641507,54,0
197710,38,0.3441718831678193,7645,0.07355260386480389,5.950234529466775,0.983254023818947,18,0
138301,139,0.28154593392626337,38508,0.6997942820974716,1.2940400379029025,0.19198972865646347,21,0
136295,195,0.07369125237043472,36922,0.7301610048433117,1.1861099000231126,0.9996495343405326,39,0
170829,15,0.9414255948352722,35433,0.8437150506305396,10.893175819646018,0.07590564990860005,33,0
44636,1,0.4939848846920857,6018,0.5533622555955225,5.494275471154911,0.7132398817256519,49,0
189352,135,0.08552451757610802,26374,0.7252644238565369,4.338805847413643,0.7404415860458121,51,0
34262,1,0.8686797177444705,5713,0.30272292446595106,11.388861919731129,0.6795746869647934,38,0
90435,49,0.2788331728178167,30072,0.74558401091279,4.788008143286038,0.7776067676462705,44,0
195914,96,0.20360271573465483,21535,0.3434157372618859,4.034905536642964,0.4718329416475755,59,0
138583,157,0.28093743834221874,31320,0.9028384784266961,3.2758340538941075,0.05411394657590751,54,0
198051,26,0.5645714586071113,27563,0.16338180776638278,6.780753848965144,0.3577532927344881,20,0
179269,87,0.0740564844970365,18962,0.3157573106739535,6.700927107308537,0.6423144972001485,51,0
51844,173,0.48175690912267644,1026,0.49876945155513064,0.19433011196353922,0.646247047300883,24,0
74754,93,0.8957434451243126,4473,0.7758505571480978,7.848747887487679,0.1951938323133201,46,0
175229,102,0.18817159584612386,4667,0.7487991051030319,9.459685236317442,0.25300520630988,20,0
87129,71,0.33118877215224385,27889,0.21071687432450348,7.391574509164675,0.48669813788244776,55,0
50042,140,0.39612196505165276,26140,0.14423569661179636,10.438657659408452,0.7286105227122195,58,0
71665,95,0.5862207115272452,16970,0.30396960429409825,3.3169963324401106,0.8527981030024561,19,0
126953,160,0.9192542465263115,15941,0.4837541516759025,2.3037528332249098,0.08648484804092271,29,0
168448,118,0.3945392082424255,29028,0.5390050448257506,8.367337125839684,0.9256199156722124,32,0
196626,148,0.06915284067776362,33452,0.42913759095527915,2.262709226403928,0.9277316625459749,33,0
155271,119,0.3479508614309924,22426,0.663090116648007,1.0932585525031562,0.007933742097972596,20,0
128533,51,0.1900854125998448,3268,0.4275589435972377,1.159380822475942,0.5064095756753021,44,0
192020,81,0.6517744788191033,15193,0.9463290099387947,9.220721918708616,0.5871442640413287,40,0
83781,36,0.029262109167332184,28066,0.26096884798153597,0.3448476200172528,0.5537134291234408,50,0
76262,67,0.2919299710730734,658,0.6273721206700947,3.4734804580703993,0.6157716575281936,44,0
56600,129,0.5451735072326199,34064,0.6113779386601318,1.5502369193289218,0.5033512818629396,41,0
86898,114,0.2773342060495543,34293,0.28157472188228405,9.058921761594062,0.2938069137666759,55,1
159369,155,0.5509952833452542,39918,0.4116876245140273,6.041917026875808,0.09570438616071497,44,0
40448,111,0.11471232218718319,7792,0.3654736194399708,2.4659089739720064,0.20837941058865372,48,1
36172,168,0.9428054879896225,6604,0.17249906002048931,9.004930783815206,0.7402551137879775,32,0
183946,142,0.2909068073298867,38557,0.47729521263154395,9.004398109657961,0.24106351863197595,52,0
17657,100,0.9230008393898834,7420,0.38666225302184143,6.276271764823807,0.8297103356277298,53,0
166497,197,0.3258354395041454,38521,0.17831736006715937,3.310197444662516,0.4034883670045254,41,0
167757,109,0.7818401911729878,23018,0.4498800454177615,7.03532519114666,0.4144758548981248,34,0
122855,120,0.24618735746125298,5108,0.42184396825873915,11.202361209050302,0.8684987411819315,51,0
165650,79,0.6697689023896012,27150,0.13136567765945972,0.6196366515146257,0.21428882827639484,18,0
169903,134,0.32371621382276716,5247,0.13118754191801085,3.203398159461508,0.1896192366998316,37,1
17906,161,0.5091591292096588,8401,0.6475073798456974,3.419630344712137,0.9854064055278317,23,0
71413,183,0.6738141457636807,17007,0.7065808047171039,7.581739963018593,0.540604440258069,22,0
64028,19,0.5888825052029606,9997,0.9411804199089048,7.813972759943367,0.1905207040576561,46,0
17287,127,0.5762805932836943,5261,0.08700469046109982,2.475784739324561,0.16580483004483748,23,1
43660,29,0.06568083565761729,4268,0.1178614923782535,2.593207171950128,0.8616649693260059,50,0
70504,189,0.24907683217159182,5984,0.05181812846791101,11.138552214230033,0.5998459671374714,55,0
112979,198,0.5718392898565416,20926,0.53222843075693,9.075585811953731,0.11503825428176595,46,0
44701,24,0.01831720721572505,31862,0.6227466142952265,11.211236382380633,0.8869080885562601,27,0
93300,151,0.25064425511597965,32458,0.40352345193215766,9.95595585795238,0.44390500568062086,49,0
158746,10,0.22918523943119673,10,0.7979022209611327,4.825415763164382,0.9893572721303915,42,0
93560,182,0.24985611016083442,17144,0.6866994360038001,1.4628916421420177,0.28176032768588766,45,0
164946,105,0.5356094995666537,25903,0.98584042094686,7.554604395080853,0.528817231448206,46,0
53642,169,0.5819603540191924,1177,0.13789498329967864,4.223892747091852,0.17310028073263073,52,1
75160,177,0.9089979943728113,26946,0.05831566434250135,5.104943887101823,0.43970597868998873,49,0
27602,145,0.3860310490262192,9168,0.2748037055693878,5.110556891328699,0.1765375490093355,53,1
113320,184,0.9265789171431259,2389,0.019050195316844043,11.238235459970554,0.3072310865189316,24,0
98801,173,0.6519543449841703,6364,0.9326114278665126,0.8263490303111234,0.2698657378199687,27,0
35931,158,0.9126603959005557,27033,0.3039516586881754,2.317245137636861,0.28309393225719204,51,0
104377,172,0.8334721016800484,11865,0.5524301669714589,7.295314452179306,0.9698263113913312,50,0
39192,55,0.6875824434076875,18936,0.3180696328787419,10.60509679064272,0.038446485788183105,43,0
56542,147,0.35610589951895943,12327,0.24580862198882347,11.015311822439891,0.49686152537340966,30,0
137015,157,0.2411104476852185,32252,0.15236472397488,6.704315118179162,0.6292458042643282,47,0
52520,2,0.22239143551203222,35078,0.3203659203291356,0.41473462601276,0.6607613744440051,49,0
74772,164,0.9521738374562813,3741,0.6154189304079746,4.354572412073687,0.7545456881329851,50,0
199834,147,0.9585738431293581,24001,0.9716211996875278,11.025999506072147,0.7609654082263794,23,0
60106,135,0.7248313735243089,3839,0.5580920403671494,5.999329031677108,0.9555029824359602,53,0
91121,154,0.8837959840764773,19139,0.5327090660990051,8.71935935020181,0.7556679546037096,19,0
35559,111,0.9189961630790605,25398,0.03526301810514687,3.230321045393936,0.8236892491731616,24,0
115595,38,0.5115561965193122,25036,0.8400990156676927,0.3000836440308672,0.5323154152526205,47,0
43742,131,0.6290596906251722,38005,0.044841374997573236,6.94032223473869,0.6576733438233239,43,0
79669,102,0.4187544979202146,1740,0.9062322741034792,10.019772053237045,0.47812431682719425,42,0
162826,194,0.4184907642852631,18508,0.5386717253567179,11.883224362680714,0.2764170468044336,50,0
145044,95,0.03842891864461462,31611,0.16846660523403545,10.159525294066471,0.31338308029606665,59,0
80831,92,0.4338214604848055,5291,0.4517073920064587,6.647932347853503,0.36053274334518703,23,0
122217,71,0.6734898115131833,31109,0.9949844806831983,7.304731065606455,0.3406433478855433,25,0
51873,171,0.42198216610657113,19481,0.305082852044093,9.889968478453989,0.533161062586909,26,0
116532,190,0.8724096768769565,5247,0.26945976854857867,0.2377283619313939,0.24763172530660216,28,0
136267,199,0.33256295240701816,21383,0.11800589504250591,11.419732178333573,0.5166421135317542,41,0
150975,24,0.13268204656084948,25319,0.5971423487908388,6.374654950178778,0.9162413111608225,23,0
144092,167,0.8115586907290594,39334,0.08922699901396292,11.42462693387905,0.40596382886203886,57,0
51755,68,0.673947918328592,23728,0.7660080638040772,9.174217998969976,0.22264606446152935,33,0
95956,128,0.2418194823205818,33620,0.919223514330558,1.8278121433764163,0.34685589563656993,34,0
96988,93,0.536451256042233,30442,0.9318711112154994,1.9831177756755283,0.8768872945043896,41,0
55648,44,0.40185233859379244,21310,0.10791625287743778,4.24375171215256,0.9416979234205048,24,0
135991,133,0.9388597764356578,21452,0.5582625973529688,3.1678562632295675,0.8866868931683947,57,0
150588,55,0.607332090920629,12137,0.09710985490216661,5.271585111570316,0.2873476113546234,57,0
125005,158,0.1583892611869916,14905,0.5720161414842972,7.246846450504679,0.3878455136712404,44,0
12396,29,0.5021484526369852,21773,0.814980585209581,5.2389539938409,0.9749338245337751,27,0
94082,154,0.8625568325238507,30024,0.5377901623032847,0.6770470164866254,0.3238523106676767,26,0
160201,154,0.6714966700324616,17702,0.8720538261066811,11.707579381810826,0.1378598845947402,27,0
138322,37,0.8424520760986562,16505,0.8016743548493777,5.101465610416195,0.28209420431106835,47,0
142663,115,0.2503993138656403,4254,0.2765483499399284,10.212900051860645,0.9639775254399364,26,0
21303,181,0.8883513770475419,8498,0.6301022828824416,0.8874515071338256,0.41587545048398067,43,0
171633,158,0.7556113318241721,12174,0.007412126476131431,9.720778556600184,0.9338819399300049,51,0
81719,3,0.7289137554380787,29422,0.3960419159248644,2.08085565253566,0.10408221443154897,52,0
109616,122,0.3465410697635244,29733,0.23796016778429518,8.152859315963545,0.7660555722137676,44,0
134165,43,0.8876580637605281,1896,0.9371163459434861,7.941680355061083,0.09334339728115126,37,0
96231,7,0.6379793773932165,38744,0.40538901172316,10.917680619202315,0.1974957246962854,41,0
17314,125,0.8518394768628025,3911,0.6540644284224806,3.848120164208863,0.616102241345116,44,0
29623,49,0.3609714559862718,8340,0.7319816092736072,1.3075171189877106,0.4344781618993384,58,0
115228,121,0.1456520910643565,17423,0.7732125386815075,10.374789795118504,0.6666742528438331,36,0
174202,73,0.3323371802203223,36672,0.7357751920175288,3.9789303556844056,0.9734062920466695,35,0
192828,41,0.4552643473751825,4876,0.28916506098773476,2.7904054687256314,0.052713726723492615,58,1
107624,106,0.5334073751454924,703,0.6860676967292221,5.83450334386035,0.19162667195448124,29,0
167364,77,0.5108092157115375,38238,0.5490094822622833,1.753628280141478,0.6402239225389723,57,0
121785,182,0.5460545924365644,6440,0.5973726647975188,3.563560236863629,0.896526450190398,35,0
96206,127,0.8417057652229475,31937,0.0008146173087548725,4.623367608775837,0.7976479100438488,25,0
79274,197,0.1701012461881699,2024,0.25825760095285655,3.3270635218928324,0.465582485550067,53,0
143541,91,0.31605129516887087,15751,0.9306836967156555,5.403114008916985,0.7454746750844375,55,0
63947,155,0.8886084904354514,12730,0.29007608330572576,4.615808067409497,0.20809756103314314,33,0
163606,8,0.5604582045583303,21380,0.4380155222496426,9.295092373327194,0.013730591574291795,30,0
58874,32,0.5833898703695721,28972,0.18667398219574105,11.020904123096518,0.5700166503254148,43,0
59708,64,0.47806254461395226,37113,0.13860255190368975,1.2110786009742305,0.8132446709927228,43,0
84553,138,0.5489746349861391,10149,0.2086689686387051,9.879630521330293,0.43344353938032587,38,0
78344,13,0.1980797305601012,38402,0.553647328866973,11.181254492423227,0.5692487704487538,38,0
59138,191,0.5468668994181283,17381,0.9190286513901081,8.23935775162411,0.42218119464045967,25,0
195374,93,0.9971731279111168,32359,0.3261991798961903,11.957036114048261,0.5140378998720343,50,0
57638,163,0.5660475729241843,243,0.32340795220797103,4.0205159959787045,0.8843462637849168,23,0
88249,61,0.04440246560603034,2414,0.5641405868868683,9.963719299019585,0.4781401093027233,19,0
115865,182,0.7964356443506597,3856,0.35674271769313526,8.084430056122667,0.007475586468569717,25,0
12719,8,0.3964754287233876,6263,0.910416047983988,3.881145446369491,0.7998486423371508,23,0
163962,29,0.15367614850156186,15799,0.3778480426422619,8.456117802124142,0.617717341402506,23,0
177581,95,0.8625198062266913,12470,0.49044225251946705,6.115462068690695,0.7303933369355956,39,0
52534,41,0.19797325553496758,13772,0.5333892839704109,2.267686689565471,0.9010872063406437,42,0
102241,158,0.9207673898585332,27382,0.7820677951304712,2.0865561889135527,0.2862142362304707,48,0
159859,149,0.4417964904426055,33909,0.5639059394148837,8.560786161190176,0.5030699212669656,52,0
136209,11,0.7427908347497,4126,0.2391551001473241,8.543165547800802,0.6024835493458787,22,0
189917,2,0.5469958503385205,19408,0.12398720662636731,6.369285131537202,0.3453911644956822,39,0
199004,178,0.25662680391522785,14863,0.937774546688964,6.016988007332966,0.8460671523538209,42,0
102124,169,0.6710901744959188,13584,0.8015629946391074,2.160461348266342,0.6975661798998583,35,0
101659,194,0.9579125508901479,23391,0.02296521028891574,5.151433476051659,0.7334075838130513,26,0
174134,131,0.7696369667914125,19840,0.8215289843235476,10.456770252373213,0.8080072683765928,42,0
85713,80,0.6040179965751782,36965,0.5905977939047687,10.25672767314181,0.2580841813115833,46,0
85418,179,0.9906281082658567,25671,0.5188942350349434,7.931026821697185,0.7456417896649775,50,0
138232,196,0.26532666734268473,38592,0.012229179023558912,11.968280135636798,0.7738068595503005,25,0
175904,87,0.06234148790944738,12097,0.7808640563844151,10.718140160275446,0.8423925466510337,57,0
173038,153,0.03213086611593108,18839,0.19806501424125011,1.742765082817224,0.4885378305016911,30,0
154059,158,0.7106878795587983,17774,0.727981213194079,4.789636837124435,0.5041896154937485,25,0
178383,106,0.8302323647341706,37693,0.015868247365817267,1.5832498171112923,0.0981782201011705,58,0
41575,139,0.6351005374845267,2469,0.7963536496661862,5.593075397150438,0.8521209588182299,44,0
73852,17,0.9050265974431984,12468,0.02303946835504056,9.316593896937984,0.5334881887126651,20,0
142079,154,0.6979760473399205,35470,0.23589290407251906,1.8694645191451138,0.5944347216442184,50,0
86242,23,0.37095464640902054,39025,0.26827821251271344,10.56506438903884,0.12144065648612257,48,1
188589,184,0.1812582916298816,3165,0.1575086381069264,6.828690618486076,0.6018225319063348,45,0
39257,180,0.9246474785591563,11370,0.48105819619536905,8.987333457566942,0.04198835009510593,38,0
183279,48,0.10359714999747949,37198,0.2836879596167089,0.541869745291204,0.9232087666406505,46,0
154353,20,0.5429884037464054,38760,0.9932879757272567,1.126057840210461,0.8635374720025971,46,0
71246,2,0.3140079252735116,28942,0.5799687933654389,7.450334236771924,0.19431742363122462,26,0
11435,88,0.2714150075196725,32209,0.5664778250542405,10.05830295514545,0.5938006660566318,39,0
101357,31,0.6458348519168964,39365,0.22086963010645522,10.486381014302609,0.6026991205028633,25,0
167732,155,0.23123693739103623,1407,0.40868943871491137,8.26043190320498,0.8034324147019728,34,0
146156,130,0.9163651067423957,25976,0.12397799436000001,2.411264641768122,0.7569203627523046,40,0
154579,78,0.40604390909912413,38325,0.7625292522503863,2.340260575928361,0.9932432155768192,56,0
